Order Date,Region,Category,Sub-Category,Sales,Profit
2017-06-04,South,Office Supplies,Paper,12.48,5.616
2017-06-04,South,Technology,Phones,71.984,25.1944
2017-06-05,Central,Technology,Phones,470.376,52.9173
2017-06-05,South,Office Supplies,Paper,20.736,7.2576
2017-06-06,West,Furniture,Furnishings,4.95,2.178
2017-06-06,West,Office Supplies,Storage,26.4,0.0
2017-06-08,Central,Office Supplies,Appliances,1.624,-4.466
2017-06-08,Central,Office Supplies,Binders,12.176,-18.8728
2017-06-08,Central,Office Supplies,Paper,85.056,28.7064
2017-06-08,Central,Office Supplies,Supplies,23.76,2.079
2017-06-08,Central,Technology,Phones,381.576,28.6182
2017-06-08,East,Office Supplies,Binders,10.36,5.0764
2017-06-08,West,Furniture,Bookcases,1497.666,140.9568
2017-06-08,West,Office Supplies,Binders,72.588,-48.392
2017-06-08,West,Office Supplies,Storage,35.168,-8.3524
2017-06-08,West,Technology,Accessories,89.544,12.3123
2017-06-08,West,Technology,Phones,17.52,-3.504
2017-06-09,Central,Furniture,Furnishings,23.976,-14.3856
2017-06-09,Central,Furniture,Tables,108.925,-71.8905
2017-06-09,Central,Office Supplies,Paper,36.352,11.36
2017-06-09,Central,Office Supplies,Storage,720.76,54.057
2017-06-09,South,Office Supplies,Paper,49.12,23.0864
2017-06-10,Central,Technology,Accessories,132.52,54.3332
2017-06-10,East,Office Supplies,Art,8.4,4.2
2017-06-10,East,Office Supplies,Fasteners,14.13,0.7065
2017-06-10,East,Office Supplies,Paper,40.032,15.012
2017-06-10,South,Office Supplies,Storage,1347.52,84.22
2017-06-10,West,Furniture,Bookcases,514.165,-30.245
2017-06-10,West,Office Supplies,Art,31.099999999999998,8.872
2017-06-10,West,Office Supplies,Labels,41.160000000000004,20.2332
2017-06-10,West,Office Supplies,Storage,15.58,3.895
2017-06-10,West,Technology,Phones,368.736,25.2654
2017-06-11,South,Office Supplies,Art,3.76,1.0904
2017-06-11,South,Office Supplies,Binders,4.572,-3.81
2017-06-11,West,Furniture,Bookcases,174.42,41.8608
2017-06-11,West,Furniture,Chairs,280.792,35.099
2017-06-11,West,Office Supplies,Appliances,61.44,16.5888
2017-06-11,West,Office Supplies,Art,103.912,8.587
2017-06-11,West,Office Supplies,Binders,18.288,6.6294
2017-06-11,West,Office Supplies,Paper,160.91,78.4665
2017-06-11,West,Office Supplies,Storage,387.0,-39.7782
2017-06-11,West,Technology,Machines,385.8,130.2075
2017-06-12,Central,Furniture,Furnishings,8.856,-6.8634
2017-06-12,East,Furniture,Chairs,858.24,143.04
2017-06-12,East,Office Supplies,Art,64.14,16.6764
2017-06-12,East,Office Supplies,Binders,13.128,4.2666
2017-06-12,East,Office Supplies,Paper,19.04,9.3296
2017-06-12,East,Technology,Accessories,63.92,19.176
2017-06-12,South,Furniture,Furnishings,17.088,1.068
2017-06-12,South,Furniture,Tables,452.94,67.941
2017-06-12,South,Office Supplies,Binders,91.2,41.952
2017-06-12,West,Office Supplies,Paper,19.44,9.3312
2017-06-12,West,Technology,Phones,71.976,8.997
2017-06-13,Central,Furniture,Chairs,470.302,-87.3418
2017-06-13,Central,Office Supplies,Storage,164.736,-39.1248
2017-06-13,Central,Technology,Phones,47.984,5.998
2017-06-13,South,Office Supplies,Art,181.86,50.9208
2017-06-13,West,Furniture,Chairs,291.136,-25.4744
2017-06-15,Central,Office Supplies,Art,19.56,1.7115
2017-06-15,Central,Office Supplies,Labels,44.4,22.2
2017-06-15,Central,Office Supplies,Paper,17.94,8.7906
2017-06-15,Central,Office Supplies,Storage,84.55,22.8285
2017-06-15,South,Furniture,Bookcases,77.728,-3.8864
2017-06-15,South,Furniture,Chairs,698.352,52.3764
2017-06-15,South,Furniture,Furnishings,31.168,9.3504
2017-06-15,South,Furniture,Tables,120.96,-28.224
2017-06-15,South,Office Supplies,Appliances,76.608,6.7032
2017-06-15,South,Office Supplies,Paper,91.36,29.692
2017-06-15,South,Office Supplies,Storage,142.776,17.847
2017-06-15,South,Technology,Phones,2479.9120000000003,250.99089999999998
2017-06-15,West,Office Supplies,Art,4.26,1.7466
2017-06-15,West,Technology,Phones,167.93599999999998,12.2951
2017-06-16,Central,Office Supplies,Binders,5.936,-8.904
2017-06-16,East,Office Supplies,Art,23.92,1.794
2017-06-16,East,Technology,Accessories,479.952,107.9892
2017-06-16,South,Furniture,Chairs,301.96,90.588
2017-06-16,South,Office Supplies,Appliances,180.66,50.5848
2017-06-16,South,Office Supplies,Art,14.016,4.7304
2017-06-16,South,Technology,Phones,257.96999999999997,68.992
2017-06-16,West,Furniture,Chairs,1212.96,90.972
2017-06-16,West,Office Supplies,Paper,230.14,110.2818
2017-06-16,West,Office Supplies,Supplies,16.68,4.3368
2017-06-17,Central,Office Supplies,Binders,11.664,-19.9512
2017-06-17,Central,Office Supplies,Paper,12.224,4.4312
2017-06-17,East,Technology,Accessories,101.34,8.1072
2017-06-17,East,Technology,Machines,3404.5,1668.205
2017-06-17,West,Furniture,Furnishings,155.25,46.575
2017-06-17,West,Office Supplies,Binders,51.312,17.9592
2017-06-17,West,Office Supplies,Storage,160.382,-28.860500000000002
2017-06-18,Central,Office Supplies,Paper,74.352,23.235
2017-06-18,West,Furniture,Bookcases,917.9235,75.5937
2017-06-18,West,Office Supplies,Paper,38.88,19.0512
2017-06-19,Central,Furniture,Tables,457.485,-84.9615
2017-06-19,Central,Office Supplies,Appliances,2.7079999999999997,-6.317200000000001
2017-06-19,Central,Office Supplies,Binders,6.888,-11.0208
2017-06-19,Central,Office Supplies,Paper,146.176,47.5072
2017-06-19,Central,Office Supplies,Storage,153.584,-32.6366
2017-06-19,Central,Office Supplies,Supplies,11.184,0.8388
2017-06-19,East,Furniture,Chairs,760.116,-43.4352
2017-06-19,East,Furniture,Furnishings,38.784,7.272
2017-06-19,East,Office Supplies,Binders,11.568,3.7596
2017-06-19,East,Office Supplies,Paper,97.82,45.9754
2017-06-19,East,Office Supplies,Storage,129.3,6.465
2017-06-19,East,Technology,Accessories,225.448,11.841099999999999
2017-06-19,West,Furniture,Furnishings,50.32,21.1344
2017-06-19,West,Office Supplies,Paper,24.56,11.5432
2017-06-20,East,Office Supplies,Art,5.248,0.5904
2017-06-20,East,Office Supplies,Binders,51.312,18.6006
2017-06-20,East,Office Supplies,Labels,9.82,4.8118
2017-06-20,East,Office Supplies,Paper,31.104,10.8864
2017-06-20,East,Technology,Accessories,389.91999999999996,86.986
2017-06-20,South,Office Supplies,Paper,32.4,15.552
2017-06-20,South,Office Supplies,Storage,4.464,0.3348
2017-06-20,South,Technology,Phones,503.96,125.99
2017-06-21,East,Furniture,Furnishings,17.92,2.464
2017-06-21,East,Office Supplies,Binders,129.89600000000002,9.053599999999996
2017-06-21,East,Office Supplies,Paper,447.84,219.4416
2017-06-22,Central,Furniture,Chairs,487.96,146.388
2017-06-22,Central,Office Supplies,Binders,3.036,-5.0094
2017-06-22,East,Office Supplies,Binders,41.487,-31.4623
2017-06-22,East,Office Supplies,Storage,8.928,0.6696
2017-06-22,South,Office Supplies,Envelopes,37.608,12.6927
2017-06-24,Central,Office Supplies,Binders,182.994,-320.2395
2017-06-24,Central,Office Supplies,Paper,10.272,3.21
2017-06-24,East,Furniture,Chairs,172.764,32.6332
2017-06-24,East,Furniture,Furnishings,276.69,49.8042
2017-06-24,East,Office Supplies,Binders,102.93,48.3771
2017-06-24,East,Office Supplies,Paper,21.744,6.795
2017-06-24,West,Office Supplies,Art,517.34,149.543
2017-06-24,West,Office Supplies,Fasteners,2.88,1.3536
2017-06-25,Central,Technology,Phones,148.48,16.704
2017-06-25,East,Furniture,Bookcases,400.784,-5.0098
2017-06-25,West,Furniture,Tables,871.4,148.138
2017-06-25,West,Office Supplies,Art,5.344,0.7348
2017-06-25,West,Office Supplies,Fasteners,11.304,-2.1195
2017-06-25,West,Office Supplies,Labels,71.04,26.64
2017-06-26,Central,Furniture,Furnishings,526.45,31.587
2017-06-26,Central,Office Supplies,Art,15.92,5.4128
2017-06-26,Central,Office Supplies,Paper,4.54,2.043
2017-06-26,Central,Technology,Phones,543.92,135.98
2017-06-26,East,Office Supplies,Binders,102.368,37.1084
2017-06-26,East,Office Supplies,Paper,68.52,31.5192
2017-06-26,East,Office Supplies,Storage,986.8199999999999,214.164
2017-06-26,East,Office Supplies,Supplies,28.4,8.236
2017-06-26,East,Technology,Phones,1144.0860000000002,181.7704
2017-06-26,South,Furniture,Chairs,273.552,-13.6776
2017-06-26,South,Office Supplies,Labels,13.872,4.6818
2017-06-26,West,Office Supplies,Storage,83.76,1.6752
2017-06-26,West,Technology,Accessories,431.928,64.7892
2017-06-27,Central,Office Supplies,Paper,20.07,9.2322
2017-06-27,East,Furniture,Chairs,191.646,31.941
2017-06-27,West,Furniture,Furnishings,126.3,40.416
2017-06-27,West,Office Supplies,Paper,19.44,9.3312
2017-06-27,West,Technology,Accessories,1287.45,244.6155
2017-06-29,Central,Furniture,Bookcases,409.9992,-96.4704
2017-06-29,Central,Furniture,Tables,307.314,-39.5118
2017-06-29,Central,Office Supplies,Appliances,384.332,36.1854
2017-06-29,Central,Office Supplies,Binders,11.54,5.77
2017-06-29,Central,Office Supplies,Paper,5.184,1.8144
2017-06-29,East,Furniture,Bookcases,638.82,185.2578
2017-06-29,East,Furniture,Furnishings,25.16,8.5544
2017-06-29,East,Office Supplies,Supplies,30.69,7.9794
2017-06-29,West,Office Supplies,Art,11.68,3.0368
2017-06-29,West,Office Supplies,Binders,1208.472,403.9524
2017-06-29,West,Office Supplies,Storage,1426.49,350.2002
2017-06-29,West,Technology,Accessories,62.31,22.4316
2017-06-30,Central,Furniture,Chairs,569.058,-178.8468
2017-06-30,Central,Furniture,Furnishings,14.224,-10.3124
2017-06-30,Central,Technology,Phones,1001.584,125.198
2017-06-30,East,Furniture,Furnishings,22.23,9.7812
2017-06-30,East,Furniture,Tables,1044.63,-295.9785
2017-06-30,East,Office Supplies,Storage,1333.99,349.3231
2017-06-30,South,Furniture,Furnishings,19.52,5.368
2017-06-30,West,Furniture,Bookcases,435.999,5.1294
2017-06-30,West,Office Supplies,Binders,75.792,25.5798
2017-06-30,West,Office Supplies,Paper,204.95,100.4255
2017-07-01,Central,Office Supplies,Binders,169.99,78.1954
2017-07-01,Central,Office Supplies,Paper,25.92,12.4416
2017-07-01,Central,Office Supplies,Storage,443.92,13.3176
2017-07-02,Central,Office Supplies,Binders,5.232,-8.1096
2017-07-02,Central,Office Supplies,Paper,163.96,59.4355
2017-07-03,Central,Office Supplies,Paper,273.896,92.4399
2017-07-03,Central,Technology,Machines,597.132,49.761
2017-07-03,Central,Technology,Phones,167.968,62.988
2017-07-03,East,Furniture,Furnishings,102.3,26.598
2017-07-03,East,Furniture,Tables,215.148,-103.9882
2017-07-03,East,Office Supplies,Paper,88.416,33.8686
2017-07-03,East,Technology,Accessories,258.9,93.204
2017-07-03,South,Furniture,Furnishings,23.99,5.5177
2017-07-03,South,Office Supplies,Art,9.552,1.5522
2017-07-03,South,Technology,Accessories,24.0,-2.7
2017-07-03,South,Technology,Phones,287.97,77.7519
2017-07-03,West,Furniture,Furnishings,675.24,168.97230000000002
2017-07-03,West,Office Supplies,Storage,87.92,0.8792
2017-07-03,West,Technology,Accessories,1747.78,769.0232
2017-07-03,West,Technology,Machines,2395.2,209.58
2017-07-03,West,Technology,Phones,7.992,2.6973
2017-07-05,Central,Furniture,Furnishings,332.028,-348.6294
2017-07-05,Central,Office Supplies,Binders,17.71,-28.082099999999997
2017-07-05,Central,Office Supplies,Paper,46.656,16.9128
2017-07-05,Central,Technology,Phones,79.96,22.3888
2017-07-06,East,Office Supplies,Binders,2.946,-2.2586
2017-07-06,East,Office Supplies,Paper,16.056,5.8203
2017-07-06,South,Furniture,Chairs,239.24,23.924
2017-07-06,West,Furniture,Chairs,122.136,-13.7403
2017-07-07,East,Furniture,Bookcases,87.21,-45.3492
2017-07-07,East,Office Supplies,Binders,17.472,6.3336
2017-07-07,East,Office Supplies,Paper,15.552,5.4432
2017-07-07,East,Office Supplies,Storage,13.392,1.0044
2017-07-07,East,Technology,Accessories,796.6959999999999,183.8501
2017-07-07,East,Technology,Phones,683.988,-113.998
2017-07-07,West,Office Supplies,Fasteners,5.94,0.1188
2017-07-08,East,Furniture,Furnishings,123.9,15.069799999999999
2017-07-08,East,Office Supplies,Art,224.38,61.406800000000004
2017-07-08,East,Office Supplies,Paper,24.56,11.5432
2017-07-08,East,Technology,Accessories,141.9,58.179
2017-07-08,West,Furniture,Furnishings,360.2,166.8774
2017-07-08,West,Office Supplies,Art,31.36,10.5312
2017-07-08,West,Office Supplies,Binders,109.54400000000001,38.0508
2017-07-08,West,Office Supplies,Labels,861.6600000000001,420.70980000000003
2017-07-08,West,Office Supplies,Paper,52.76,24.2696
2017-07-08,West,Technology,Accessories,50.0,10.5
2017-07-09,Central,Furniture,Furnishings,526.45,31.587
2017-07-09,Central,Office Supplies,Appliances,58.464,-146.16
2017-07-09,Central,Office Supplies,Art,8.84,2.9835
2017-07-09,Central,Office Supplies,Storage,228.92,14.3075
2017-07-09,East,Office Supplies,Art,119.04,48.8064
2017-07-09,East,Office Supplies,Paper,274.8,134.652
2017-07-09,East,Office Supplies,Storage,195.64,3.9128
2017-07-09,East,Technology,Phones,257.98,74.8142
2017-07-09,West,Office Supplies,Binders,1.08,-0.792
2017-07-10,Central,Office Supplies,Storage,298.464,26.1156
2017-07-10,South,Furniture,Furnishings,18.84,7.9128
2017-07-10,South,Office Supplies,Appliances,41.91,10.8966
2017-07-11,Central,Office Supplies,Art,30.32,11.8248
2017-07-11,East,Technology,Accessories,132.6,17.238
2017-07-11,West,Office Supplies,Appliances,168.1,43.706
2017-07-11,West,Office Supplies,Binders,29.8,9.3125
2017-07-11,West,Office Supplies,Labels,8.67,4.0749
2017-07-11,West,Technology,Accessories,1287.45,244.6155
2017-07-11,West,Technology,Phones,71.952,5.3964
2017-07-12,East,Office Supplies,Paper,3.816,1.1925
2017-07-13,Central,Office Supplies,Paper,13.56,6.2376
2017-07-13,Central,Office Supplies,Storage,360.38,93.6988
2017-07-13,East,Furniture,Furnishings,91.008,19.3392
2017-07-13,East,Technology,Phones,39.594,-7.2589
2017-07-14,East,Furniture,Furnishings,396.92,148.845
2017-07-14,East,Office Supplies,Art,13.12,2.132
2017-07-14,East,Office Supplies,Paper,9.248,3.3524
2017-07-14,East,Office Supplies,Storage,301.496,22.612199999999998
2017-07-14,East,Technology,Phones,1889.946,-377.9892
2017-07-14,West,Furniture,Furnishings,295.53,57.717
2017-07-14,West,Office Supplies,Art,71.92,20.8568
2017-07-14,West,Office Supplies,Binders,4.448,1.4456
2017-07-14,West,Office Supplies,Fasteners,4.96,2.3312
2017-07-14,West,Technology,Accessories,140.97,19.7358
2017-07-14,West,Technology,Phones,470.376,52.9173
2017-07-15,East,Furniture,Chairs,664.146,88.5528
2017-07-15,East,Furniture,Tables,310.443,-48.7839
2017-07-15,East,Office Supplies,Art,6.56,1.9024
2017-07-15,East,Office Supplies,Binders,26.55,13.0095
2017-07-15,East,Office Supplies,Labels,7.83,3.6018
2017-07-15,East,Office Supplies,Paper,8.96,4.3904
2017-07-15,East,Technology,Accessories,41.9,8.799
2017-07-15,South,Furniture,Tables,872.94,157.1292
2017-07-15,South,Office Supplies,Appliances,179.94,50.3832
2017-07-15,South,Office Supplies,Paper,12.96,6.2208
2017-07-16,Central,Office Supplies,Art,2.912,0.91
2017-07-16,East,Furniture,Chairs,71.372,-1.0196
2017-07-16,South,Furniture,Chairs,242.352,15.147
2017-07-17,East,Furniture,Furnishings,39.08,14.4596
2017-07-17,East,Office Supplies,Paper,99.9,47.952
2017-07-17,East,Technology,Phones,269.98,67.495
2017-07-17,South,Furniture,Furnishings,7.904,2.1736
2017-07-17,West,Furniture,Bookcases,1194.165,210.735
2017-07-17,West,Office Supplies,Envelopes,57.9,28.95
2017-07-17,West,Office Supplies,Paper,32.4,15.552
2017-07-17,West,Office Supplies,Storage,10.56,0.0
2017-07-17,West,Technology,Copiers,479.984,89.997
2017-07-18,East,Furniture,Chairs,198.744,-14.196
2017-07-18,East,Office Supplies,Supplies,9.184,1.148
2017-07-18,East,Technology,Copiers,599.97,69.9965
2017-07-18,West,Furniture,Chairs,473.544,-32.798700000000004
2017-07-18,West,Furniture,Tables,801.6,-448.896
2017-07-18,West,Office Supplies,Binders,7.656,-6.1248
2017-07-18,West,Office Supplies,Paper,16.096,5.2312
2017-07-20,Central,Furniture,Chairs,182.94,27.441
2017-07-20,Central,Furniture,Furnishings,8.792,-5.7148
2017-07-20,Central,Office Supplies,Appliances,416.32,112.4064
2017-07-20,Central,Office Supplies,Binders,839.8100000000001,381.816
2017-07-20,Central,Office Supplies,Labels,14.62,6.8714
2017-07-20,Central,Office Supplies,Storage,69.712,8.714
2017-07-20,Central,Technology,Accessories,389.97,132.5898
2017-07-20,East,Furniture,Chairs,163.764,25.4744
2017-07-20,East,Furniture,Furnishings,183.92,31.2664
2017-07-20,East,Office Supplies,Paper,13.36,6.4128
2017-07-21,Central,Furniture,Tables,124.404,-21.3264
2017-07-21,Central,Office Supplies,Binders,99.16799999999999,-172.79760000000002
2017-07-21,East,Office Supplies,Appliances,17.48,4.5448
2017-07-21,East,Office Supplies,Binders,33.93,-22.62
2017-07-21,East,Office Supplies,Paper,6.48,3.1752
2017-07-21,East,Office Supplies,Storage,222.32,25.011
2017-07-21,East,Technology,Phones,210.564,-52.641
2017-07-21,South,Furniture,Bookcases,302.94,69.6762
2017-07-21,South,Furniture,Furnishings,8.8,3.872
2017-07-21,South,Office Supplies,Art,121.62,35.269800000000004
2017-07-21,South,Office Supplies,Binders,14.94,7.1712
2017-07-21,South,Office Supplies,Supplies,231.72,11.586
2017-07-21,South,Technology,Phones,271.96,67.99
2017-07-21,West,Furniture,Chairs,225.296,22.5296
2017-07-21,West,Office Supplies,Art,29.509999999999998,9.2267
2017-07-21,West,Office Supplies,Binders,50.352,17.6232
2017-07-21,West,Office Supplies,Paper,16.34,7.6798
2017-07-21,West,Technology,Phones,1698.12,128.25809999999998
2017-07-22,Central,Furniture,Chairs,526.344,-75.192
2017-07-22,East,Technology,Phones,29.97,14.0859
2017-07-23,Central,Office Supplies,Art,133.216,20.6816
2017-07-23,Central,Office Supplies,Paper,63.312,20.5764
2017-07-23,Central,Technology,Accessories,559.7,155.1645
2017-07-23,East,Office Supplies,Binders,27.048000000000002,8.6166
2017-07-23,East,Office Supplies,Labels,41.4,19.872
2017-07-23,West,Office Supplies,Binders,15.192,5.5071
2017-07-23,West,Office Supplies,Paper,58.32,27.9936
2017-07-24,West,Technology,Copiers,2399.96,839.986
2017-07-25,Central,Furniture,Tables,298.116,-4.2588
2017-07-25,Central,Office Supplies,Labels,20.23,9.5081
2017-07-25,East,Furniture,Furnishings,20.096,3.0144
2017-07-25,East,Furniture,Tables,138.588,-34.647
2017-07-25,East,Office Supplies,Labels,3.304,1.0738
2017-07-25,East,Office Supplies,Paper,20.736,7.2576
2017-07-25,East,Office Supplies,Storage,259.92,-25.992
2017-07-25,East,Office Supplies,Supplies,37.752,4.2471
2017-07-26,West,Furniture,Chairs,362.352,45.294
2017-07-26,West,Technology,Accessories,1649.95,659.98
2017-07-27,East,Furniture,Furnishings,14.89,4.0203
2017-07-27,East,Technology,Phones,543.92,135.98
2017-07-27,South,Furniture,Chairs,194.848,12.178
2017-07-27,South,Furniture,Furnishings,91.032,-2.2758
2017-07-27,West,Furniture,Furnishings,23.88,10.5072
2017-07-27,West,Office Supplies,Paper,39.16,18.2728
2017-07-27,West,Technology,Accessories,234.95,32.893
2017-07-28,West,Office Supplies,Binders,9.984,3.6192
2017-07-28,West,Office Supplies,Storage,14.98,4.1944
2017-07-28,West,Technology,Phones,1145.6,100.24
2017-07-29,Central,Furniture,Chairs,302.67,72.6408
2017-07-29,Central,Office Supplies,Appliances,137.62,60.5528
2017-07-29,Central,Office Supplies,Binders,33.48,16.4052
2017-07-29,Central,Office Supplies,Fasteners,2.896,0.4706
2017-07-29,Central,Technology,Phones,586.7620000000001,149.5703
2017-07-29,East,Office Supplies,Art,60.12,22.2444
2017-07-29,South,Office Supplies,Appliances,34.848,6.534
2017-07-29,South,Office Supplies,Art,4.368,0.3822
